PID,TrackName,CarName,EventDate,Lap,LapTime,Corr Speed kmh_Min,Corr Speed kmh_Max,Corr Speed kmh_Avg,Corr Speed kmh_Start,Corr Speed kmh_End,Corr Speed kmh_Std Dev,BRAKE _Min,BRAKE _Max,BRAKE _Avg,BRAKE _Start,BRAKE _End,BRAKE _Std Dev,Oversteer _Min,Oversteer _Max,Oversteer _Avg,Oversteer _Start,Oversteer _End,Oversteer _Std Dev,ROTY s_Min,ROTY s_Max,ROTY s_Avg,ROTY s_Start,ROTY s_End,ROTY s_Std Dev,THROTTLE _Min,THROTTLE _Max,THROTTLE _Avg,THROTTLE _Start,THROTTLE _End,THROTTLE _Std Dev,abs glat_Max,abs glat_Avg,abs glat_Start,abs glat_End,abs glat_Std Dev,abs glong_Min,abs glong_Max,abs glong_Avg,abs glong_Start,abs glong_End,abs glong_Std Dev,abs Steerangle_Min,abs Steerangle_Max,abs Steerangle_Avg,abs Steerangle_Start,abs Steerangle_End,abs Steerangle_Std Dev,lane deviation_Min,lane deviation_Max,lane deviation_Avg,lane deviation_Start,lane deviation_End,lane deviation_Std Dev,steering reversal rate per lap_Min,steering reversal rate per lap_Max,steering reversal rate per lap_Avg,steering reversal rate per lap_Start,steering reversal rate per lap_End,steering reversal rate per lap_Std Dev,steering reversal rate per sector_Min,steering reversal rate per sector_Max,steering reversal rate per sector_Avg,steering reversal rate per sector_Start,steering reversal rate per sector_End,steering reversal rate per sector_Std Dev,understeer_Min,understeer_Max,understeer_Avg,understeer_Start,understeer_End,understeer_Change,understeer_Std Dev,z,outlier,validlap,cluster_label
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,114.447,2.84,0.61,0.43,0.62,0.53,0.0,1.53,0.36,0.26,0.26,0.25,-0.0,195.47,40.51,13.21,19.5,50.03,0.0,92.0,7.0,0.0,0.0,16.0,9.9,213.7,115.3,192.0,190.2,45.9,0.0,1.0,0.22,0.0,0.0,0.41,-10.34,21.0,-0.92,-0.87,-1.35,3.1,-74.76,59.5,-0.02,6.09,10.42,19.67,0.0,24.75,12.74,22.01,1.98,6.98,0.0,3.5,0.58,0.22,0.08,0.89,0.0,100.0,54.0,100.0,100.0,45.0,0.0,10.34,1.25,0.87,1.35,0.48,2.02,0.8383929092927668,0,1,Slow
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,126.584,3.48,0.59,0.62,0.27,0.55,0.0,76.82,0.37,0.26,0.26,1.54,-0.0,240.0,52.08,19.5,9.76,65.18,0.0,95.0,6.0,0.0,0.0,16.0,0.0,210.8,104.9,190.2,180.6,57.0,0.0,1.0,0.19,0.0,0.0,0.39,-12.49,25.0,-0.94,-1.35,-0.64,3.03,-162.0,171.5,2.85,10.42,3.08,24.15,0.0,24.47,12.52,1.98,0.98,6.65,0.0,4.23,0.76,0.08,0.0,0.88,0.0,100.0,51.0,100.0,100.0,42.0,0.0,12.49,1.21,1.35,0.64,-0.7,2.05,1.647956362349004,0,0,Slow
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,99.937,12.21,0.67,0.27,0.61,0.6,0.0,1.43,0.39,0.26,0.25,0.24,-0.0,220.54,29.59,9.76,19.51,38.6,0.0,88.0,8.0,0.0,0.0,16.0,38.2,202.5,129.7,180.6,193.4,39.6,0.0,1.0,0.2,0.0,0.0,0.4,-11.36,28.59,-0.91,-0.64,-1.24,2.9,-143.56,59.74,3.58,3.08,8.12,18.07,0.0,20.47,9.14,0.98,16.78,6.41,0.0,2.43,0.42,0.0,0.0,0.57,0.0,100.0,54.0,100.0,100.0,45.0,0.0,11.36,1.19,0.64,1.24,0.6,1.73,-0.129454639841781,0,0,Fast
P032,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,99.729,2.17,0.64,0.61,0.29,0.53,0.0,1.7,0.42,0.25,0.26,0.27,-0.0,150.42,27.6,19.51,11.7,32.83,0.0,91.0,8.0,0.0,0.0,17.0,53.5,208.6,129.2,193.4,193.6,37.3,0.0,1.0,0.22,0.0,0.0,0.41,-10.52,5.08,-1.25,-1.24,-0.82,1.9,-42.86,47.43,3.59,8.12,4.89,16.78,0.0,21.6,11.16,16.78,0.0,6.26,0.0,4.0,0.46,0.0,0.0,0.73,0.0,100.0,54.0,100.0,100.0,46.0,0.0,10.52,1.31,1.24,0.82,-0.42,1.83,-0.143328677761835,0,0,Fast
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 1,124.577,2.89,0.64,0.33,0.4,0.55,0.0,1.87,0.43,0.25,0.14,0.32,-0.0,240.0,67.37,5.56,10.89,85.13,0.0,100.0,13.0,0.0,0.0,25.0,0.0,223.8,104.9,189.9,189.1,59.0,0.0,1.0,0.21,0.0,0.0,0.41,-18.73,31.38,0.21,-0.37,-0.71,5.17,-118.27,167.4,8.64,3.22,6.76,28.11,0.0,25.98,13.59,13.55,1.56,7.29,0.0,4.52,0.66,0.0,0.3,0.91,0.0,100.0,63.0,100.0,100.0,44.0,0.0,18.73,0.87,0.37,0.71,0.35,1.5,1.5140852368415578,0,0,Slow
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,95.864,2.47,0.65,0.4,0.35,0.51,0.0,1.87,0.48,0.14,0.25,0.33,-0.0,160.97,25.95,10.89,7.1,28.39,0.0,100.0,13.0,0.0,0.0,25.0,63.5,223.2,133.5,189.1,192.8,37.7,0.0,1.0,0.23,0.0,0.0,0.42,-7.7,15.23,-0.9,-0.71,-0.47,1.84,-44.98,71.45,3.77,6.76,3.88,16.85,0.0,21.73,10.34,1.56,0.0,6.24,0.0,4.03,0.45,0.3,0.18,0.67,0.0,100.0,65.0,100.0,100.0,43.0,0.0,7.7,1.09,0.71,0.47,-0.24,1.17,-0.4011323150743795,0,1,Fast
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,108.192,2.49,0.63,0.35,0.39,0.52,0.0,1.86,0.46,0.25,0.25,0.35,-0.0,240.0,46.63,7.1,10.6,67.79,0.0,100.0,13.0,0.0,0.0,28.0,0.0,224.1,119.7,192.8,192.0,51.0,0.0,1.0,0.2,0.0,0.0,0.4,-4.85,31.41,-0.49,-0.47,-0.71,3.38,-37.66,83.52,6.62,3.88,5.01,19.21,0.0,21.43,10.69,0.0,15.0,6.25,0.0,4.3,0.66,0.18,0.28,0.98,0.0,100.0,62.0,100.0,100.0,44.0,0.0,4.85,0.95,0.47,0.71,0.24,1.04,0.4211712401103681,0,1,Slow
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,108.134,3.68,0.64,0.39,0.33,0.54,0.0,1.85,0.45,0.25,0.26,0.33,-0.0,240.0,48.7,10.6,8.06,70.82,0.0,100.0,12.0,0.0,0.0,24.0,0.0,223.5,119.7,192.0,191.9,51.6,0.0,1.0,0.2,0.0,0.0,0.4,-4.55,29.08,-0.33,-0.71,-0.54,3.57,-57.94,89.09,6.61,5.01,4.32,19.36,0.0,22.1,11.43,15.0,14.59,6.47,0.0,4.1,0.73,0.28,0.18,1.08,0.0,100.0,61.0,100.0,100.0,45.0,0.0,4.55,0.89,0.71,0.54,-0.16,1.03,0.4173025179980458,0,0,Slow
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,94.409,2.44,0.66,0.33,0.44,0.47,0.0,1.83,0.5,0.26,0.24,0.35,-0.0,165.72,24.57,8.06,13.28,25.42,0.0,100.0,13.0,0.0,0.0,26.0,59.1,220.3,135.3,191.9,192.1,38.0,0.0,1.0,0.18,0.0,0.0,0.38,-8.61,1.41,-1.07,-0.54,-0.86,1.1,-52.12,58.7,3.8,4.32,7.25,16.01,0.0,17.02,8.94,14.59,2.04,4.95,0.0,3.75,0.31,0.18,0.0,0.58,0.0,100.0,67.0,100.0,100.0,43.0,0.0,8.61,1.09,0.54,0.86,0.32,1.08,-0.4981838784093736,0,0,Fast
P031,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,91.147,2.39,0.71,0.44,0.51,0.51,0.0,1.91,0.48,0.24,0.25,0.35,-0.0,117.91,24.96,13.28,12.77,24.9,0.0,100.0,13.0,0.0,0.0,26.0,63.8,224.9,140.0,192.1,189.7,37.9,0.0,1.0,0.2,0.0,0.0,0.4,-5.2,5.11,-1.1,-0.86,-0.81,1.07,-45.73,63.89,3.94,7.25,7.35,16.69,0.0,18.18,9.52,2.04,5.46,5.28,0.0,3.95,0.37,0.0,0.02,0.64,0.0,100.0,67.0,100.0,100.0,43.0,0.0,5.2,1.12,0.86,0.81,-0.05,1.04,-0.7157661461748385,0,0,Fast
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,121.627,10.23,0.58,0.5,0.13,0.59,0.0,19.15,0.34,0.22,0.27,0.46,-0.0,227.07,41.07,11.37,4.59,51.2,0.0,100.0,5.0,0.0,0.0,16.0,5.2,187.8,111.0,175.7,185.4,45.4,0.0,1.0,0.19,0.0,0.0,0.4,-14.04,19.83,-1.12,-0.63,-0.36,2.68,-59.84,286.53,5.89,6.63,2.15,23.43,0.0,23.65,10.78,2.83,12.3,6.97,0.0,3.48,1.2,0.67,0.55,1.23,0.0,100.0,50.0,4.0,100.0,43.0,0.0,14.04,1.3,0.63,0.36,-0.27,2.2,1.3173140259561742,0,1,Slow
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,110.562,19.78,0.65,0.13,0.14,0.79,0.0,25.32,0.37,0.27,0.14,0.59,-0.0,240.0,40.04,4.59,10.32,50.82,0.0,100.0,8.0,0.0,0.0,19.0,27.8,195.4,119.6,185.4,181.0,40.1,0.0,1.0,0.29,0.0,0.0,0.46,-18.83,17.95,-1.57,-0.36,-0.81,3.51,-245.4,61.85,3.22,2.15,3.06,20.46,0.0,32.57,16.34,12.3,26.05,10.34,0.0,4.57,0.94,0.55,0.0,1.18,0.0,100.0,59.0,100.0,17.0,44.0,0.0,18.83,1.85,0.36,0.81,0.45,2.8,0.579255229872524,0,1,Slow
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,126.807,9.29,0.59,0.14,0.29,0.6,0.0,7.68,0.34,0.14,0.28,0.3,-0.0,240.0,56.95,10.32,11.75,72.15,0.0,100.0,5.0,0.0,0.0,16.0,0.1,194.5,106.0,181.0,185.2,52.3,0.0,1.0,0.2,0.0,0.0,0.4,-15.38,37.14,-1.0,-0.81,-0.85,4.03,-85.73,277.83,2.83,3.06,6.23,29.02,0.0,26.05,11.99,26.05,0.0,7.25,0.0,3.37,0.51,0.0,0.6,0.76,0.0,100.0,53.0,17.0,100.0,43.0,0.0,15.38,1.39,0.81,0.85,0.04,2.63,1.662830931849831,0,0,Slow
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,129.392,5.07,0.55,0.29,0.15,0.56,0.0,9.99,0.3,0.28,0.04,0.37,-0.0,240.0,42.87,11.75,6.38,58.91,0.0,95.0,4.0,0.0,0.0,11.0,0.0,190.6,102.8,185.2,150.1,48.8,0.0,1.0,0.2,0.0,0.0,0.4,-12.38,15.67,-0.41,-0.85,-0.41,2.94,-87.9,118.55,5.55,6.23,2.24,22.81,0.0,26.33,10.82,0.0,22.65,7.86,0.0,3.93,1.1,0.6,0.4,1.16,0.0,100.0,50.0,100.0,32.0,41.0,0.0,12.38,0.94,0.85,0.41,-0.44,1.7,1.835255874269735,0,0,Slow
P030,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,130.552,2.76,0.53,0.15,0.33,0.54,0.0,2.13,0.28,0.04,0.23,0.24,-0.0,240.0,46.41,6.38,9.15,60.03,0.0,100.0,5.0,0.0,0.0,14.0,0.0,186.9,100.5,150.1,181.3,49.7,0.0,1.0,0.19,0.0,0.0,0.39,-10.17,18.78,-0.67,-0.41,-0.58,2.58,-91.25,111.26,2.76,2.24,4.49,21.24,0.0,25.17,14.09,22.65,18.62,7.36,0.0,4.17,0.95,0.4,0.08,1.28,0.0,100.0,43.0,32.0,0.0,40.0,0.0,10.17,0.99,0.41,0.58,0.17,1.68,1.9126303165161904,0,0,Slow
P029,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 1,117.057,4.28,0.64,0.41,0.39,0.64,0.0,7.91,0.39,0.28,0.08,0.33,-0.0,240.0,50.36,14.39,11.52,63.83,0.0,79.0,7.0,0.0,0.0,18.0,0.0,219.2,111.3,184.7,188.3,53.4,0.0,1.0,0.27,0.0,0.0,0.45,-8.66,33.69,-0.66,-1.0,-0.78,4.03,-128.72,46.47,-0.01,6.47,5.59,24.44,0.0,32.03,15.99,20.27,1.92,9.41,0.0,4.52,0.99,0.7,0.43,0.91,0.0,100.0,60.0,100.0,100.0,45.0,0.0,8.66,1.24,1.0,0.78,-0.22,1.8,1.0124854043472924,0,0,Slow
P029,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,97.202,13.4,0.73,0.39,0.34,0.67,0.0,7.28,0.45,0.08,0.27,0.38,-0.0,215.53,36.31,11.52,9.25,42.84,0.0,100.0,11.0,0.0,0.0,27.0,60.0,221.3,132.6,188.3,186.5,38.1,0.0,1.0,0.31,0.0,0.0,0.46,-12.72,19.83,-1.59,-0.78,-0.64,3.38,-69.22,331.69,3.73,5.59,5.0,21.3,0.0,30.13,14.0,1.92,28.33,9.42,0.0,4.77,0.97,0.43,0.0,1.32,0.0,100.0,66.0,100.0,100.0,43.0,0.0,12.72,1.89,0.78,0.64,-0.13,2.69,-0.3118848980694161,0,1,Fast
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 1,129.919,2.95,0.55,0.27,0.43,0.53,0.0,2.62,0.3,0.24,0.26,0.23,-0.0,240.0,66.95,8.47,11.09,85.96,0.0,97.0,7.0,0.0,0.0,15.0,0.0,201.5,101.1,180.7,192.1,55.7,0.0,1.0,0.18,0.0,0.0,0.38,-15.43,28.14,-0.49,-0.56,-0.76,3.03,-170.36,107.75,2.78,4.25,5.92,23.96,0.0,22.75,11.93,1.4,20.93,6.19,0.0,3.98,0.62,0.0,0.3,1.06,0.0,100.0,51.0,92.0,100.0,39.0,0.0,15.43,0.84,0.56,0.76,0.2,1.26,1.870407883807565,0,0,Slow
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,100.292,3.78,0.69,0.43,0.17,0.57,0.0,1.76,0.38,0.26,0.28,0.28,-0.0,240.0,36.4,11.09,6.38,49.46,0.0,84.0,8.0,0.0,0.0,19.0,47.6,205.1,129.2,192.1,180.7,36.2,0.0,1.0,0.3,0.0,0.0,0.46,-19.26,7.04,-1.86,-0.76,-0.47,3.26,-49.65,55.36,3.56,5.92,2.95,18.17,0.0,30.37,13.45,20.93,12.15,9.3,0.0,4.35,0.78,0.3,1.5,0.8,0.0,100.0,58.0,100.0,100.0,43.0,0.0,19.26,1.91,0.76,0.47,-0.28,3.21,-0.1057753924301498,0,1,Fast
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,97.069,2.66,0.72,0.17,0.52,0.59,0.0,1.52,0.4,0.28,0.27,0.27,-0.0,240.0,40.39,6.38,14.66,57.57,0.0,92.0,9.0,0.0,0.0,19.0,57.3,204.7,133.7,180.7,190.8,37.8,0.0,1.0,0.29,0.0,0.0,0.45,-18.31,24.09,-2.1,-0.47,-0.98,4.05,-90.74,60.01,3.7,2.95,7.45,19.33,0.0,27.87,13.62,12.15,7.25,8.05,0.0,4.35,0.81,1.5,0.03,0.9,0.0,100.0,61.0,100.0,100.0,44.0,0.0,18.31,2.24,0.47,0.98,0.51,3.75,-0.3207562780856043,0,1,Fast
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,95.434,3.23,0.71,0.52,0.32,0.61,0.0,1.37,0.37,0.27,0.27,0.25,-0.0,167.7,32.34,14.66,9.13,38.13,0.0,70.0,8.0,0.0,0.0,16.0,59.6,209.6,136.0,190.8,185.6,34.9,0.0,1.0,0.33,0.0,0.0,0.47,-11.58,3.66,-1.7,-0.98,-0.62,2.32,-48.43,48.39,3.75,7.45,4.93,17.77,0.0,31.6,15.33,7.25,6.95,9.81,0.0,4.13,0.76,0.03,0.4,0.87,0.0,100.0,60.0,100.0,100.0,43.0,0.0,11.58,1.75,0.98,0.62,-0.36,2.26,-0.4298142203898765,0,0,Fast
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,120.404,2.5,0.65,0.32,0.49,0.6,0.0,1.39,0.35,0.27,0.27,0.25,-0.0,240.0,67.54,9.13,14.74,79.51,0.0,84.0,8.0,0.0,0.0,17.0,0.0,211.4,108.4,185.6,186.3,56.5,0.0,1.0,0.3,0.0,0.0,0.46,-16.51,20.45,-1.42,-0.62,-0.97,4.06,-92.47,55.4,2.99,4.93,7.38,21.64,0.0,35.95,17.62,6.95,35.23,10.21,0.0,4.07,1.24,0.4,0.53,1.43,0.0,100.0,55.0,100.0,100.0,45.0,0.0,16.51,1.84,0.62,0.97,0.35,3.22,1.2357373510704712,0,0,Slow
P028,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,95.559,2.08,0.7,0.49,0.31,0.57,0.0,1.28,0.38,0.27,0.26,0.27,-0.0,136.85,28.55,14.74,10.5,34.12,0.0,67.0,9.0,0.0,0.0,17.0,66.8,207.6,134.8,186.3,193.2,35.7,0.0,1.0,0.21,0.0,0.0,0.41,-9.96,3.79,-1.38,-0.97,-0.75,1.97,-48.83,57.11,3.74,7.38,5.37,17.42,0.0,35.23,10.28,35.23,0.0,5.74,0.0,3.53,0.48,0.53,0.0,0.74,0.0,100.0,59.0,100.0,100.0,42.0,0.0,9.96,1.41,0.97,0.75,-0.23,1.94,-0.4214764572167671,0,0,Fast
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 1,93.609,2.55,0.74,0.55,0.44,0.57,0.0,1.68,0.44,0.27,0.25,0.34,-0.0,157.65,34.08,13.64,11.53,38.28,0.0,100.0,11.0,0.0,0.0,26.0,61.7,209.7,137.1,185.3,193.6,37.9,0.0,1.0,0.29,0.0,0.0,0.46,-10.03,3.97,-1.8,-0.91,-0.79,2.31,-44.27,52.87,3.84,7.0,6.25,18.13,0.0,27.58,13.98,14.98,0.0,8.43,0.0,4.13,0.57,0.0,0.0,0.82,0.0,100.0,61.0,100.0,100.0,45.0,0.0,10.03,1.84,0.91,0.79,-0.12,2.26,-0.5515455627172751,0,0,Fast
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,92.734,2.69,0.74,0.44,0.23,0.6,0.0,2.4,0.47,0.25,0.25,0.34,-0.0,202.17,39.74,11.53,6.3,50.7,0.0,99.0,12.0,0.0,0.0,25.0,65.3,224.2,139.1,193.6,193.6,37.6,0.0,1.0,0.33,0.0,0.0,0.47,-13.74,5.27,-2.34,-0.79,-0.43,3.32,-52.21,81.96,3.86,6.25,2.86,18.58,0.0,30.55,15.09,0.0,3.05,9.31,0.0,4.27,0.59,0.0,0.0,0.85,0.0,100.0,65.0,100.0,100.0,43.0,0.0,13.74,2.39,0.79,0.43,-0.36,3.28,-0.6099099049290413,0,1,Fast
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,91.772,4.03,0.78,0.23,0.23,0.61,0.0,1.58,0.43,0.25,0.27,0.32,-0.0,188.88,34.87,6.3,7.11,39.02,0.0,95.0,10.0,0.0,0.0,23.0,66.5,220.0,139.7,193.6,191.9,36.4,0.0,1.0,0.33,0.0,0.0,0.47,-11.66,8.25,-1.76,-0.43,-0.49,2.67,-60.95,57.13,3.91,2.86,3.24,18.17,0.0,30.73,14.96,3.05,23.97,9.08,0.0,4.42,0.62,0.0,0.15,0.85,0.0,100.0,64.0,100.0,100.0,44.0,0.0,11.66,1.92,0.43,0.49,0.06,2.41,-0.6740773303092911,0,1,Fast
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,118.134,4.25,0.65,0.23,0.44,0.55,0.0,23.82,0.41,0.27,0.26,0.57,-0.0,240.0,64.96,7.11,10.37,75.8,0.0,100.0,8.0,0.0,0.0,20.0,0.1,220.5,110.4,191.9,190.1,56.2,0.0,1.0,0.26,0.0,0.0,0.44,-11.99,28.64,-0.61,-0.49,-0.66,4.78,-39.47,116.58,9.07,3.24,4.88,23.84,0.0,30.63,16.74,23.97,22.67,8.47,0.0,3.93,0.81,0.15,0.1,0.94,0.0,100.0,56.0,100.0,100.0,44.0,0.0,11.99,1.43,0.49,0.66,0.16,2.48,1.0843235718468036,0,0,Slow
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,97.177,4.97,0.69,0.44,0.34,0.57,0.0,1.69,0.45,0.26,0.23,0.33,-0.0,171.34,33.62,10.37,9.97,41.34,0.0,100.0,11.0,0.0,0.0,26.0,58.4,212.5,132.5,190.1,190.9,40.6,0.0,1.0,0.3,0.0,0.0,0.46,-11.63,12.25,-1.7,-0.66,-0.68,2.68,-80.89,52.06,3.67,4.88,4.54,18.15,0.0,28.93,14.04,22.67,3.47,8.65,0.0,4.73,0.61,0.1,0.0,0.88,0.0,100.0,58.0,100.0,100.0,45.0,0.0,11.63,1.8,0.66,0.68,0.02,2.52,-0.3135524507040375,0,0,Fast
P027,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,93.714,2.55,0.72,0.34,0.29,0.59,0.0,1.91,0.43,0.23,0.22,0.29,-0.0,173.39,31.06,9.97,7.24,37.75,0.0,100.0,10.0,0.0,0.0,21.0,60.1,222.5,137.5,190.9,190.2,37.1,0.0,1.0,0.27,0.0,0.0,0.45,-8.35,10.5,-1.42,-0.68,-0.49,2.31,-68.12,53.51,3.83,4.54,3.52,18.5,0.0,25.63,13.18,3.47,7.18,7.48,0.0,4.17,0.52,0.0,0.0,0.71,0.0,100.0,61.0,100.0,100.0,46.0,0.0,8.35,1.55,0.68,0.49,-0.19,2.06,-0.5445418416518628,0,0,Fast
P026,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,183.564,14.03,0.56,0.14,0.82,0.66,0.0,64.76,0.39,0.17,0.11,1.19,-0.0,240.0,112.85,3.74,3.1,96.97,0.0,100.0,9.0,0.0,0.0,24.0,0.0,203.7,77.9,187.8,143.6,53.6,0.0,1.0,0.27,0.0,0.0,0.44,-21.5,26.45,-1.77,-0.28,0.34,5.87,-165.58,224.01,-0.04,1.94,10.94,40.61,0.0,48.68,27.53,0.0,11.68,14.76,0.0,8.17,3.03,0.0,1.15,2.8,0.0,100.0,68.0,100.0,59.0,34.0,0.0,21.5,2.33,0.28,0.0,-0.28,4.98,5.448642327179225,1,1,
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 1,114.647,4.08,0.65,0.35,0.16,0.57,0.0,16.08,0.42,0.25,0.25,0.48,-0.0,240.0,55.26,9.06,4.47,71.59,0.0,100.0,11.0,0.0,0.0,27.0,0.0,223.7,114.7,184.8,193.8,56.3,0.0,1.0,0.25,0.0,0.0,0.43,-12.69,26.24,-0.73,-0.57,-0.35,4.15,-89.13,73.22,6.18,3.26,1.94,20.16,0.0,28.8,14.76,18.75,0.0,7.9,0.0,4.27,0.76,0.0,0.2,0.82,0.0,100.0,60.0,100.0,100.0,42.0,0.0,12.69,1.31,0.57,0.35,-0.23,2.19,0.8517333303697421,0,0,Slow
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 2,90.759,2.69,0.75,0.16,0.37,0.54,0.0,1.88,0.46,0.25,0.25,0.39,-0.0,166.0,28.19,4.47,13.18,29.65,0.0,100.0,12.0,0.0,0.0,28.0,59.8,228.2,141.6,193.8,194.8,39.8,0.0,1.0,0.26,0.0,0.0,0.44,-8.01,4.43,-1.35,-0.35,-0.93,1.46,-41.8,53.5,3.96,1.94,7.17,17.35,0.0,23.55,11.79,0.0,11.77,6.87,0.0,4.03,0.5,0.2,0.0,0.76,0.0,100.0,65.0,100.0,100.0,42.0,0.0,8.01,1.38,0.35,0.93,0.59,1.41,-0.7416465630641705,0,1,Fast
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 3,91.449,2.41,0.75,0.37,0.23,0.55,0.0,1.82,0.45,0.25,0.01,0.38,-0.0,145.13,29.0,13.18,5.6,29.83,0.0,100.0,11.0,0.0,0.0,27.0,63.7,229.3,140.5,194.8,189.3,39.2,0.0,1.0,0.27,0.0,0.0,0.45,-8.3,1.71,-1.43,-0.93,-0.43,1.52,-43.26,48.93,3.93,7.17,2.96,17.36,0.0,25.0,12.01,11.77,14.0,7.57,0.0,3.83,0.5,0.0,0.0,0.74,0.0,100.0,63.0,100.0,100.0,42.0,0.0,8.3,1.46,0.93,0.43,-0.5,1.49,-0.6956221103486064,0,1,Fast
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 4,89.209,2.57,0.78,0.23,0.31,0.58,0.0,1.82,0.45,0.01,0.25,0.38,-0.0,164.93,29.37,5.6,9.73,33.23,0.0,100.0,12.0,0.0,0.0,27.0,64.6,224.0,144.2,189.3,193.7,37.8,0.0,1.0,0.28,0.0,0.0,0.45,-10.13,5.21,-1.48,-0.43,-0.72,1.88,-41.46,55.65,4.01,2.96,4.99,17.6,0.0,24.97,12.45,14.0,0.5,7.52,0.0,3.83,0.55,0.0,0.0,0.71,0.0,100.0,67.0,100.0,100.0,42.0,0.0,10.13,1.52,0.43,0.72,0.3,1.83,-0.8450348264107278,0,0,Fast
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 5,90.352,2.84,0.77,0.31,0.15,0.55,0.0,1.84,0.45,0.25,0.01,0.38,-0.0,146.93,29.13,9.73,5.3,31.65,0.0,100.0,12.0,0.0,0.0,28.0,66.5,229.8,142.5,193.7,189.3,38.3,0.0,1.0,0.28,0.0,0.0,0.45,-9.0,5.25,-1.41,-0.72,-0.3,1.82,-41.17,58.97,3.97,4.99,-3.43,17.49,0.0,25.1,12.18,0.5,22.59,7.47,0.0,4.12,0.55,0.0,0.1,0.68,0.0,100.0,66.0,100.0,100.0,42.0,0.0,9.0,1.48,0.72,0.3,-0.42,1.73,-0.7687943199558148,0,0,Fast
P025,"Laguna_Seca, Laguna_Seca",", McLaren 720S GT3","8/25/2023, ",Lap 6,89.087,2.98,0.79,0.15,0.15,0.57,0.0,1.85,0.46,0.01,0.25,0.36,-0.0,179.43,31.31,5.3,4.87,35.18,0.0,100.0,12.0,0.0,0.0,27.0,57.7,226.4,144.5,189.3,194.4,39.3,0.0,1.0,0.29,0.0,0.0,0.45,-11.27,1.58,-1.65,-0.3,-0.3,1.97,-43.73,50.1,4.02,-3.43,0.98,17.55,0.0,25.82,11.88,22.59,17.56,8.01,0.0,3.85,0.51,0.1,0.0,0.81,0.0,100.0,68.0,100.0,100.0,41.0,0.0,11.27,1.67,0.3,0.3,-0.0,1.95,-0.8531724832676827,0,0,Fast
